"","Unique Sample Identifier","Sampling Location","Matrix","Sediment type","Depth Sample (m)","Sampling Location specific","Mean slope","Depth river","Active overflow","Nearby vegetation","NaturalBank","width","meandering","Outside_insideBend","shortest distance from shore","radius (degree)","radius (km)","area (km²)","RWZI [nr]","Waste facilities [nr]","agriculture [km²]","industry  [km²]","transport  [km²]","urban  [km²]","water  [km²]","nature  [km²]","recreation  [km²]","waste  [km²]","human foot print","ecotope","pixels at flood risk","km² at flood risk","% buffer at flood risk","total flooding depth in buffer","average flooding depth in buffer","pop20","pop22","pop21","Pop_AVG","pop_dens","tot_precip","mean_temp","mean_windspeed","mean_winddirection","mean_pressure","mean_cloudiness","tot_precip_mean","mean_temp_mean","mean_windspeed_mean","mean_winddirection_mean","mean_pressure_mean","mean_cloudiness_mean","tot_precip_TOT"
"195","MAC_W_010","River Scheldt (Doel)","Water","NA",1,"Doel",0.0374158921544889,843,0,"Yes","Yes",1245.45,"Yes","Middle",431.8,0.025,2.18509686118416,15,0,0,1.265,4.679,0.765,0.513,6.426,1.332,0,0,30.9240506329114,"Diep Subtidaal",146,1.86588,0.0492608548121032,228.88799649477,1.56772600338884,NA,NA,NA,NA,24170,0,1.28695652173913,1.20326086956522,100.32,1004.27391304348,NA,0.766666666666663,1.47759661835749,1.89173973429952,131.048300395256,1001.74963768116,NA,2.29999999999999
"196","MAC_W_011","River Scheldt (Antwerpen)","Water","NA",1,"Antwerp",0.470055991739951,578,4,"No","No",440.237,"Yes","Middle",177.35,0.025,2.18509686118416,15,1,4,0,2.523,1.66,6.144,2.503,2.185,0.001,0,20.9269841269841,"Diep Subtidaal",111,1.41858,0.0374517457818045,381.646991938353,3.43826118863381,NA,NA,NA,NA,38829,0,1.33478260869565,1,137.368421052631,1003.82173913043,4.82608695652174,0,1.37826086956522,1.65277777777777,142.872807017544,1001.34057971014,5.67814009661835,0
"197","MAC_W_016","Port of Oostende (A)","Water","NA",1,"Ostend (A)",0.37946545682972,NA,0,"No","No",18.64,"No",NA,502.047,0.025,2.18509686118416,15,0,0,0,2.009,0.208,3.826,8.503,0.004,0.457,0,38.55,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,12185,0.5,15.3681818181818,4.77272727272726,312.727272727272,1015.73636363636,5.18181818181817,6.16666666666667,15.8685606060606,5.41035353535353,264.659090909091,1015.00517676767,6.6300505050505,18.5
"198","MAC_W_017","Port of Oostende (B)","Water","NA",1,"Ostend (B)",0.350893299484996,NA,0,"No","No",42.056,"No",NA,88.881,0.025,2.18509686118416,15,0,0,0.065,3.067,0.385,5.525,5.48,0.068,0.418,0,28.6181818181818,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,18355,0.5,15.3681818181818,4.77272727272726,312.727272727272,1015.73636363636,5.18181818181817,6.16666666666667,15.8685606060606,5.41035353535353,264.659090909091,1015.00517676767,6.6300505050505,18.5
"199","MAC_W_018","Port of Oostende (C)","Water","NA",1,"Ostend (C)",0.313189285616458,NA,1,"No","No",12.742,"No",NA,116.333,0.025,2.18509686118416,15,1,0,0.869,4.401,0.523,5.76,2.969,0.069,0.418,0,34.3773734177215,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,23412,0.5,15.3681818181818,4.77272727272726,312.727272727272,1015.73636363636,5.18181818181817,6.16666666666667,15.8685606060606,5.41035353535353,264.659090909091,1015.00517676767,6.6300505050505,18.5
"200","MAC_W_019","Port of Nieuwpoort (A)","Water","NA",1,"Nieuwpoort (A)",0.59815727776823,NA,2,"No","No",109.485,"No",NA,25.323,0.025,2.18509686118416,15,0,0,1.068,0.408,0,2.138,9.052,1.397,0.971,0,59.6842105263158,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,2278,1.2,12.7681818181818,7.81818181818182,267.727272727272,1012.07727272727,6,5.33333333333333,12.9366161616161,7.82828282828283,240.770202020202,1002.37575757576,6.18055555555555,16
"201","MAC_W_020","Port of Nieuwpoort (B)","Water","NA",1,"Nieuwpoort (B)",0.415132728478322,NA,0,"No","No",13.162,"No",NA,61.83,0.025,2.18509686118416,15,0,0,3.941,1.458,0,4.374,2.709,1.141,1.413,0,47.25,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4439,1.2,12.7681818181818,7.81818181818182,267.727272727272,1012.07727272727,6,5.33333333333333,12.9366161616161,7.82828282828283,240.770202020202,1002.37575757576,6.18055555555555,16
"202","MAC_W_021","Port of Nieuwpoort (C)","Water","NA",1,"Nieuwpoort (C)",0.324895425986018,NA,1,"No","No",20.61,"No",NA,96.6,0.025,2.18509686118416,15,0,1,5.45,1.543,0.223,3.562,1.066,0.443,1.374,0,41.8,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4967,1.2,12.7681818181818,7.81818181818182,267.727272727272,1012.07727272727,6,5.33333333333333,12.9366161616161,7.82828282828283,240.770202020202,1002.37575757576,6.18055555555555,16
"203","MAC_W_022","Port of Nieuwpoort (A)","Water","NA",1,"Nieuwpoort (A)",0.59815727776823,NA,2,"No","No",109.485,"No",NA,25.323,0.025,2.18509686118416,15,0,0,1.068,0.408,0,2.138,9.052,1.397,0.971,0,59.6842105263158,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,2282,2.6,6.59565217391303,9.34782608695651,232.608695652173,1004.99130434783,5.26086956521738,1.23333333333333,7.09160628019323,10.1020531400966,221.980676328502,1005.58737922706,5.90640096618357,3.7
"204","MAC_W_023","Port of Nieuwpoort (B)","Water","NA",1,"Nieuwpoort (B)",0.415132728478322,NA,0,"No","No",13.162,"No",NA,61.83,0.025,2.18509686118416,15,0,0,3.941,1.458,0,4.374,2.709,1.141,1.413,0,47.25,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4448,2.6,6.59565217391303,9.34782608695651,232.608695652173,1004.99130434783,5.26086956521738,1.23333333333333,7.09160628019323,10.1020531400966,221.980676328502,1005.58737922706,5.90640096618357,3.7
"205","MAC_W_024","Port of Nieuwpoort (C)","Water","NA",1,"Nieuwpoort (C)",0.324895425986018,NA,1,"No","No",20.61,"No",NA,96.6,0.025,2.18509686118416,15,0,1,5.45,1.543,0.223,3.562,1.066,0.443,1.374,0,41.8,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4977,2.6,6.59565217391303,9.34782608695651,232.608695652173,1004.99130434783,5.26086956521738,1.23333333333333,7.09160628019323,10.1020531400966,221.980676328502,1005.58737922706,5.90640096618357,3.7
"206","MAC_W_025","River Scheldt (Wintam)","Water","NA",1,"Wintam",0.578952432274277,1182,4,"Yes","Yes",162.84,"Yes","Middle",62.325,0.025,2.18509686118416,15,0,2,4.883,0.85,0,3.525,2.832,2.956,0,0,37.4145569620253,"Diep Subtidaal",550,7.029,0.185571713333265,1098.52699995786,1.9973218181052,NA,NA,NA,NA,14223,0,8.97173913043478,3.17391304347825,33.4782608695651,1018.3347826087,5.54545454545455,0,10.1653660349313,3.06117614269788,134.556856187291,1016.76020531401,6.15227526097092,0
"207","MAC_W_026","Port of Oostende (A)","Water","NA",1,"Ostend (A)",0.37946545682972,NA,0,"No","No",18.64,"No",NA,502.047,0.025,2.18509686118416,15,0,0,0,2.009,0.208,3.826,8.503,0.004,0.457,0,38.55,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,12204,4.4,3.18260869565217,5.78260869565217,181.739130434782,1022.36086956522,7.21739130434782,1.46666666666667,-0.629408212560387,6.35809178743961,145.857487922705,1029.9786231884,5.04468599033816,4.4
"208","MAC_W_027","Port of Oostende (B)","Water","NA",1,"Ostend (B)",0.350893299484996,NA,0,"No","No",42.056,"No",NA,88.881,0.025,2.18509686118416,15,0,0,0.065,3.067,0.385,5.525,5.48,0.068,0.418,0,28.6181818181818,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,18379,4.4,3.18260869565217,5.78260869565217,181.739130434782,1022.36086956522,7.21739130434782,1.46666666666667,-0.629408212560387,6.35809178743961,145.857487922705,1029.9786231884,5.04468599033816,4.4
"209","MAC_W_028","Port of Oostende (C)","Water","NA",1,"Ostend (C)",0.313189285616458,NA,1,"No","No",12.742,"No",NA,116.333,0.025,2.18509686118416,15,1,0,0.869,4.401,0.523,5.76,2.969,0.069,0.418,0,34.3773734177215,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,23441,4.4,3.18260869565217,5.78260869565217,181.739130434782,1022.36086956522,7.21739130434782,1.46666666666667,-0.629408212560387,6.35809178743961,145.857487922705,1029.9786231884,5.04468599033816,4.4
"210","MAC_W_029","Port of Antwerp (Vijfde Havendok)","Water","NA",1,"Vijfde Havendok",0.365489811353062,761,1,"No","No",277.86,"No",NA,43.311,0.025,2.18509686118416,15,0,0,0,6.846,0.123,1.667,4.557,1.019,0.792,0,33.0134813639968,"Antropogeen",22,0.28116,0.00742286853333062,26.7339999675751,1.21518181670796,NA,NA,NA,NA,38933,0,19.9958333333333,2.145125,66.2458333333332,1020.55833333333,NA,0,19.3416666666666,2.21636111111111,143.752958937198,1023.05,NA,0
"211","MAC_W_030","River Scheldt (Doel)","Water","NA",1,"Doel",0.0374158921544889,843,0,"Yes","Yes",1245.45,"Yes","Middle",431.8,0.025,2.18509686118416,15,0,0,1.265,4.679,0.765,0.513,6.426,1.332,0,0,30.9240506329114,"Diep Subtidaal",146,1.86588,0.0492608548121032,228.88799649477,1.56772600338884,NA,NA,NA,NA,24170,0,9.60454545454545,2.786,91.6045454545455,1021.60454545455,NA,0,9.77373737373738,3.10917753623188,82.3558025911288,1017.68303689065,NA,0
"212","MAC_W_031","River Scheldt (Antwerpen)","Water","NA",1,"Antwerp",0.470055991739951,578,4,"No","No",440.237,"Yes","Middle",177.35,0.025,2.18509686118416,15,1,4,0,2.523,1.66,6.144,2.503,2.185,0.001,0,20.9269841269841,"Diep Subtidaal",111,1.41858,0.0374517457818045,381.646991938353,3.43826118863381,NA,NA,NA,NA,38829,0,9.71818181818182,3.54545454545454,54.0909090909091,1021.05909090908,6.54545454545455,0,9.7021958717611,3.44812252964426,71.6897233201581,1017.24656895037,6.21870882740448,0
"213","MAC_W_032","Port of Antwerp (Doeldok)","Water","NA",1,"Doeldok",0.101967214843083,70,0,"Yes","No",572.789,"No",NA,64.5,0.025,2.18509686118416,15,0,0,3.599,7.037,0,0.001,3.862,0.493,0,0,28.0341540905481,"Antropogeen",376,4.80528,0.126863571296923,476.506003022194,1.26730319952711,NA,NA,NA,NA,4812,0,23.1727272727273,1.91895454545455,130.963636363636,1013.96818181818,NA,0,21.2409090909091,2.24569318181818,135.391562362758,1018.59633838384,NA,0
"214","MAC_W_033","North Sea Port (Grootdok)","Water","NA",1,"Grootdok",0.353132768196688,852,1,"No","No",129.727,"No",NA,8.854,0.025,2.18509686118416,15,0,3,0.399,5.645,1.14,6.04,1.835,0,0,0,44.0952380952381,"Antropogeen",314,4.01292,0.105944578157537,388.468000717461,1.2371592379537,NA,NA,NA,NA,25132,14.2,11.5875,4.76183333333333,250.783333333332,1004.9375,NA,6.83333333333333,11.05,3.76404166666666,218.796437198067,1003.28333333333,NA,20.5
"215","MAC_W_034","North Sea Port (Ringvaart)","Water","NA",1,"Ringvaart",0.194950200522831,147,3,"No","No",177.861,"No",NA,10,0.025,2.18509686118416,15,1,0,1.633,6.361,0.301,4.427,2.326,0,0,0,31.4889064976228,"Antropogeen",257,3.28446,0.0867126005939077,285.37400008738,1.1104046696007,NA,NA,NA,NA,19830,14.2,11.5875,4.76183333333333,250.783333333332,1004.9375,NA,6.83333333333333,11.05,3.76404166666666,218.796437198067,1003.28333333333,NA,20.5
"216","MAC_W_035","North Sea Port (Sifferdok)","Water","NA",1,"Sifferdok",0.200796813704073,970,0,"No","No",334.245,"No",NA,47.474,0.025,2.18509686118416,15,0,1,0.979,5.725,0.307,5.751,2.292,0,0,0,36.553125,"Antropogeen",107,1.36746,0.0361021333211989,164.126999765635,1.53389719407135,NA,NA,NA,NA,25123,14.2,11.5875,4.76183333333333,250.783333333332,1004.9375,NA,6.83333333333333,11.05,3.76404166666666,218.796437198067,1003.28333333333,NA,20.5
"217","MAC_W_036","Port of Oostende (A)","Water","NA",1,"Ostend (A)",0.37946545682972,NA,0,"No","No",18.64,"No",NA,502.047,0.025,2.18509686118416,15,0,0,0,2.009,0.208,3.826,8.503,0.004,0.457,0,38.55,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,12185,3.9,11.1583333333332,6,209.583333333333,1023.27083333333,7.25,7.3,10.9444444444443,7.06944444444444,214.305555555555,1012.90555555555,6.36111111111111,21.9
"218","MAC_W_037","Port of Oostende (B)","Water","NA",1,"Ostend (B)",0.350893299484996,NA,0,"No","No",42.056,"No",NA,88.881,0.025,2.18509686118416,15,0,0,0.065,3.067,0.385,5.525,5.48,0.068,0.418,0,28.6181818181818,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,18355,3.9,11.1583333333332,6,209.583333333333,1023.27083333333,7.25,7.3,10.9444444444443,7.06944444444444,214.305555555555,1012.90555555555,6.36111111111111,21.9
"219","MAC_W_038","Port of Oostende (C)","Water","NA",1,"Ostend (C)",0.313189285616458,NA,1,"No","No",12.742,"No",NA,116.333,0.025,2.18509686118416,15,1,0,0.869,4.401,0.523,5.76,2.969,0.069,0.418,0,34.3773734177215,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,23412,3.9,11.1583333333332,6,209.583333333333,1023.27083333333,7.25,7.3,10.9444444444443,7.06944444444444,214.305555555555,1012.90555555555,6.36111111111111,21.9
"220","MAC_W_039","North Sea Port (Mercatordok)","Water","NA",1,"Mercatordok",0.182634954197605,609,1,"No","No",230,"No",NA,10,0.025,2.18509686118416,15,0,0,2.55,6.847,0,3.855,1.775,0.019,0,0,34.7619047619048,"Antropogeen",176,2.24928,0.059382948266645,317.08699914813,1.80163067697801,NA,NA,NA,NA,21425,12.1,12.3409090909091,3.35536363636364,267.131818181818,1013.7,NA,9.23333333333333,11.7372474747474,3.91816287878788,242.49255050505,1006.63194444444,NA,27.7
"221","MAC_W_040","North Sea Port (Insteekdok Zelzate)","Water","NA",1,"Insteekdok",0.167465243092528,236,2,"Yes","No",74.034,"No",NA,10,0.025,2.18509686118416,15,1,0,1.948,5.479,0,4.55,1.306,1.736,0,0,39.5789473684211,"Antropogeen",77,0.98406,0.0259800398666572,117.4650003016,1.52551948443636,NA,NA,NA,NA,16934,0.05,12.5,4.09999999999999,268,1013.6,NA,5.15,11.7666666666667,4.36666666666666,245.333333333333,1006.26666666667,NA,15.45
"222","MAC_W_041","North Sea Port (Kluizendok)","Water","NA",1,"Kluizendok",0.204210430989968,934,0,"No","No",211.259,"No",NA,10,0.025,2.18509686118416,15,0,0,2.472,6.532,0.266,0.957,2.51,2.208,0.085,0,28.0526315789474,"Antropogeen",102,1.30356,0.034415117745442,213.639999806881,2.09450980202825,NA,NA,NA,NA,20726,0.05,12.5,4.09999999999999,268,1013.6,NA,5.15,11.7666666666667,4.36666666666666,245.333333333333,1006.26666666667,NA,15.45
"223","MAC_W_042","Port of Nieuwpoort (A)","Water","NA",1,"Nieuwpoort (A)",0.59815727776823,NA,2,"No","No",109.485,"No",NA,25.323,0.025,2.18509686118416,15,0,0,1.068,0.408,0,2.138,9.052,1.397,0.971,0,59.6842105263158,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,2278,0,11.6,6,192.916666666667,1019.65,4.25,2.63333333333333,10.9458333333333,6.41666666666667,214.027777777778,1018.88472222222,5.83333333333333,7.9
"224","MAC_W_043","Port of Nieuwpoort (B)","Water","NA",1,"Nieuwpoort (B)",0.415132728478322,NA,0,"No","No",13.162,"No",NA,61.83,0.025,2.18509686118416,15,0,0,3.941,1.458,0,4.374,2.709,1.141,1.413,0,47.25,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4439,0,11.6,6,192.916666666667,1019.65,4.25,2.63333333333333,10.9458333333333,6.41666666666667,214.027777777778,1018.88472222222,5.83333333333333,7.9
"225","MAC_W_044","Port of Nieuwpoort (C)","Water","NA",1,"Nieuwpoort (C)",0.324895425986018,NA,1,"No","No",20.61,"No",NA,96.6,0.025,2.18509686118416,15,0,1,5.45,1.543,0.223,3.562,1.066,0.443,1.374,0,41.8,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4967,0,11.6,6,192.916666666667,1019.65,4.25,2.63333333333333,10.9458333333333,6.41666666666667,214.027777777778,1018.88472222222,5.83333333333333,7.9
"226","MAC_W_045","Port of Antwerp (Kanaaldok)","Water","NA",1,"Kanaaldok",0.0381474224480696,217,0,"No","No",402.531,"No",NA,45.849,0.025,2.18509686118416,15,1,0,0,6.619,1.913,0.224,4.565,0.606,0,1.055,31.5893141945774,"Antropogeen",12,0.15336,0.0040488373818167,9.71499997377396,0.80958333114783,NA,NA,NA,NA,37507,5.5,8.93478260869565,5.45008695652173,270.195652173913,1023.73043478261,NA,1.96666666666667,11.4213164251208,5.99725120772946,220.366606280193,1022.67125603865,NA,5.9
"227","MAC_W_046","Port of Antwerp (Schelde Rijn kanaal)","Water","NA",1,"Schelde Rijn kanaal",0.176334851429806,NA,0,"No","No",322.285,"No",NA,27.459,0.025,2.18509686118416,15,0,0,6.489,1.668,1.179,1.726,2.279,1.34,0,0.284,30.7870150435471,"Antropogeen",0,0,0,0,NA,NA,NA,NA,NA,31646,5.5,8.93478260869565,5.45008695652173,270.195652173913,1023.73043478261,NA,1.96666666666667,11.4213164251208,5.99725120772946,220.366606280193,1022.67125603865,NA,5.9
"228","MAC_W_047","River Scheldt (Wintam)","Water","NA",1,"Wintam",0.578952432274277,1182,4,"Yes","Yes",162.84,"Yes","Middle",62.325,0.025,2.18509686118416,15,0,2,4.883,0.85,0,3.525,2.832,2.956,0,0,37.4145569620253,"Diep Subtidaal",550,7.029,0.185571713333265,1098.52699995786,1.9973218181052,NA,NA,NA,NA,14233,0,10.4875,1.375,248.125,1017.82916666666,1.41666666666667,0,9.57638888888888,1.95833333333333,248.676712779973,1020.63055555555,1.76388888888889,0
"229","MAC_W_048","River Scheldt (Doel)","Water","NA",1,"Doel",0.0374158921544889,843,0,"Yes","Yes",1245.45,"Yes","Middle",431.8,0.025,2.18509686118416,15,0,0,1.265,4.679,0.765,0.513,6.426,1.332,0,0,30.9240506329114,"Diep Subtidaal",146,1.86588,0.0492608548121032,228.88799649477,1.56772600338884,NA,NA,NA,NA,24178,0,9.52083333333333,3.46974999999999,163.445833333333,1019.84166666667,NA,0.133333333333333,9.59166666666665,2.34124999999999,191.647295321637,1019.625,NA,0.4
"230","MAC_W_049","River Scheldt (Antwerpen)","Water","NA",1,"Antwerp",0.470055991739951,578,4,"No","No",440.237,"Yes","Middle",177.35,0.025,2.18509686118416,15,1,4,0,2.523,1.66,6.144,2.503,2.185,0.001,0,20.9269841269841,"Diep Subtidaal",111,1.41858,0.0374517457818045,381.646991938353,3.43826118863381,NA,NA,NA,NA,38844,0,10.5791666666666,3.54166666666667,141.666666666667,1019.31666666667,3.91666666666667,0,10.1194444444444,2.27777777777778,188.626207729469,1019.2125,2.77777777777778,0
"231","MAC_W_054","Port of Nieuwpoort (A)","Water","NA",1,"Nieuwpoort (A)",0.59815727776823,NA,2,"No","No",109.485,"No",NA,25.323,0.025,2.18509686118416,15,0,0,1.068,0.408,0,2.138,9.052,1.397,0.971,0,59.6842105263158,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,2278,0,13.5041666666667,1.875,233.043478260869,1011,1.83333333333332,0.433333333333333,15.1583333333334,3,158.426108915239,1015.10555555555,1.79166666666666,1.3
"232","MAC_W_055","Port of Nieuwpoort (B)","Water","NA",1,"Nieuwpoort (B)",0.415132728478322,NA,0,"No","No",13.162,"No",NA,61.83,0.025,2.18509686118416,15,0,0,3.941,1.458,0,4.374,2.709,1.141,1.413,0,47.25,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4439,0,13.5041666666667,1.875,233.043478260869,1011,1.83333333333332,0.433333333333333,15.1583333333334,3,158.426108915239,1015.10555555555,1.79166666666666,1.3
"233","MAC_W_056","Port of Nieuwpoort (C)","Water","NA",1,"Nieuwpoort (C)",0.324895425986018,NA,1,"No","No",20.61,"No",NA,96.6,0.025,2.18509686118416,15,0,1,5.45,1.543,0.223,3.562,1.066,0.443,1.374,0,41.8,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4967,0,13.5041666666667,1.875,233.043478260869,1011,1.83333333333332,0.433333333333333,15.1583333333334,3,158.426108915239,1015.10555555555,1.79166666666666,1.3
"234","MAC_W_064","Port of Oostende (A)","Water","NA",1,"Ostend (A)",0.37946545682972,NA,0,"No","No",18.64,"No",NA,502.047,0.025,2.18509686118416,15,0,0,0,2.009,0.208,3.826,8.503,0.004,0.457,0,38.55,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,12185,32.1,12.3727272727273,6.31818181818182,209.545454545454,999.595454545455,4.68181818181817,14.0333333333333,13.9089646464647,4.31439393939394,215.58519982433,1004.5095959596,4.3800505050505,42.1
"235","MAC_W_065","Port of Oostende (B)","Water","NA",1,"Ostend (B)",0.350893299484996,NA,0,"No","No",42.056,"No",NA,88.881,0.025,2.18509686118416,15,0,0,0.065,3.067,0.385,5.525,5.48,0.068,0.418,0,28.6181818181818,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,18355,32.1,12.3727272727273,6.31818181818182,209.545454545454,999.595454545455,4.68181818181817,14.0333333333333,13.9089646464647,4.31439393939394,215.58519982433,1004.5095959596,4.3800505050505,42.1
"236","MAC_W_066","Port of Oostende (C)","Water","NA",1,"Ostend (C)",0.313189285616458,NA,1,"No","No",12.742,"No",NA,116.333,0.025,2.18509686118416,15,1,0,0.869,4.401,0.523,5.76,2.969,0.069,0.418,0,34.3773734177215,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,23412,32.1,12.3727272727273,6.31818181818182,209.545454545454,999.595454545455,4.68181818181817,14.0333333333333,13.9089646464647,4.31439393939394,215.58519982433,1004.5095959596,4.3800505050505,42.1
"237","MAC_W_067","River Scheldt (Doel)","Water","NA",1,"Doel",0.0374158921544889,843,0,"Yes","Yes",1245.45,"Yes","Middle",431.8,0.025,2.18509686118416,15,0,0,1.265,4.679,0.765,0.513,6.426,1.332,0,0,30.9240506329114,"Diep Subtidaal",146,1.86588,0.0492608548121032,228.88799649477,1.56772600338884,NA,NA,NA,NA,24178,1.3,4.42608695652173,5.15517391304348,206.752173913043,1012.76086956522,NA,1.23333333333333,4.00036231884057,4.91397463768116,225.820169082125,1012.06612318841,NA,3.7
"238","MAC_W_068","River Scheldt (Antwerpen)","Water","NA",1,"Antwerp",0.470055991739951,578,4,"No","No",440.237,"Yes","Middle",177.35,0.025,2.18509686118416,15,1,4,0,2.523,1.66,6.144,2.503,2.185,0.001,0,20.9269841269841,"Diep Subtidaal",111,1.41858,0.0374517457818045,381.646991938353,3.43826118863381,NA,NA,NA,NA,38844,0,4.02173913043477,4.34782608695651,215.217391304348,1012.52608695652,8,0,3.73502415458936,4.14371980676328,215.905797101449,1011.81147342995,6.86111111111111,0
"239","MAC_W_074","Port of Oostende (A)","Water","NA",1,"Ostend (A)",0.37946545682972,NA,0,"No","No",18.64,"No",NA,502.047,0.025,2.18509686118416,15,0,0,0,2.009,0.208,3.826,8.503,0.004,0.457,0,38.55,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,12204,0,8.29583333333333,4.66666666666666,72.5,1010.37083333333,3.54166666666667,0,7.52916666666667,6.12499999999999,55,1019.46944444444,3,0
"240","MAC_W_075","Port of Oostende (B)","Water","NA",1,"Ostend (B)",0.350893299484996,NA,0,"No","No",42.056,"No",NA,88.881,0.025,2.18509686118416,15,0,0,0.065,3.067,0.385,5.525,5.48,0.068,0.418,0,28.6181818181818,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,18379,0,8.29583333333333,4.66666666666666,72.5,1010.37083333333,3.54166666666667,0,7.52916666666667,6.12499999999999,55,1019.46944444444,3,0
"241","MAC_W_076","Port of Oostende (C)","Water","NA",1,"Ostend (C)",0.313189285616458,NA,1,"No","No",12.742,"No",NA,116.333,0.025,2.18509686118416,15,1,0,0.869,4.401,0.523,5.76,2.969,0.069,0.418,0,34.3773734177215,"Antropogeen",1,0.01278,0.000337403115151392,0.100000001490116,0.100000001490116,NA,NA,NA,NA,23441,0,8.29583333333333,4.66666666666666,72.5,1010.37083333333,3.54166666666667,0,7.52916666666667,6.12499999999999,55,1019.46944444444,3,0
"242","MAC_W_077","Port of Nieuwpoort (A)","Water","NA",1,"Nieuwpoort (A)",0.59815727776823,NA,2,"No","No",109.485,"No",NA,25.323,0.025,2.18509686118416,15,0,0,1.068,0.408,0,2.138,9.052,1.397,0.971,0,59.6842105263158,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,2282,0,8.65909090909091,5.77272727272726,61.8181818181817,1004.83636363636,6.13636363636364,0,8.03080808080808,5.74368686868686,58.9393939393939,1011.87462121212,4.12878787878788,0
"243","MAC_W_078","Port of Nieuwpoort (B)","Water","NA",1,"Nieuwpoort (B)",0.415132728478322,NA,0,"No","No",13.162,"No",NA,61.83,0.025,2.18509686118416,15,0,0,3.941,1.458,0,4.374,2.709,1.141,1.413,0,47.25,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4448,0,8.65909090909091,5.77272727272726,61.8181818181817,1004.83636363636,6.13636363636364,0,8.03080808080808,5.74368686868686,58.9393939393939,1011.87462121212,4.12878787878788,0
"244","MAC_W_079","Port of Nieuwpoort (C)","Water","NA",1,"Nieuwpoort (C)",0.324895425986018,NA,1,"No","No",20.61,"No",NA,96.6,0.025,2.18509686118416,15,0,1,5.45,1.543,0.223,3.562,1.066,0.443,1.374,0,41.8,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4977,0,8.65909090909091,5.77272727272726,61.8181818181817,1004.83636363636,6.13636363636364,0,8.03080808080808,5.74368686868686,58.9393939393939,1011.87462121212,4.12878787878788,0
"245","MAC_W_080","Port of Nieuwpoort (A)","Water","NA",1,"Nieuwpoort (A)",0.59815727776823,NA,2,"No","No",109.485,"No",NA,25.323,0.025,2.18509686118416,15,0,0,1.068,0.408,0,2.138,9.052,1.397,0.971,0,59.6842105263158,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,2282,3.7,16.8874999999999,1.91666666666667,192.272727272727,1014.3875,5.91666666666666,17.4,17.1972222222221,2.76388888888889,114.924242424242,1015.98194444444,6.34722222222222,52.2
"246","MAC_W_081","Port of Nieuwpoort (B)","Water","NA",1,"Nieuwpoort (B)",0.415132728478322,NA,0,"No","No",13.162,"No",NA,61.83,0.025,2.18509686118416,15,0,0,3.941,1.458,0,4.374,2.709,1.141,1.413,0,47.25,"Antropogeen",NA,0,0,NA,NA,NA,NA,NA,NA,4448,3.7,16.8874999999999,1.91666666666667,192.272727272727,1014.3875,5.91666666666666,17.4,17.1972222222221,2.76388888888889,114.924242424242,1015.98194444444,6.34722222222222,52.2
